	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YKL106W	YKL106W	341.628125365524	4.45456686776169	0.478002196822861	9.31913471814538	1.17292921022249e-20	3.27135542108244e-19
YPR144C	YPR144C	1020.41278435213	4.05360335746584	0.436350537884854	9.28978654894089	1.5459804828365e-20	4.29137805117222e-19
YDR508C	YDR508C	3795.81239053542	4.116006685009	0.443212728767051	9.28675197677444	1.59068348775877e-20	4.39463829613354e-19
YPR190C	YPR190C	560.080454856199	3.85817258984314	0.415554328823865	9.28439995021312	1.62620885413251e-20	4.47169260969675e-19
YOR027W	YOR027W	6116.1235941923	-3.68489544291401	0.396952360271619	-9.28296645066571	1.64824423997578e-20	4.51110584744774e-19
YNL173C	YNL173C	914.574862223169	-4.11831420279302	0.444440383642579	-9.26629162057647	1.9273034006965e-20	5.25033303157183e-19
YIL162W	YIL162W	11353.07176749	-4.01748822680432	0.433876292221093	-9.25952465906365	2.0534432073433e-20	5.56806336361561e-19
YPL095C	YPL095C	1176.84405031376	4.67879262277072	0.505683526336803	9.25241258433735	2.19481671756641e-20	5.92398226487855e-19
YLR196W	YLR196W	1138.27203794966	4.24946001436646	0.459404652154725	9.24992812857991	2.2464367283686e-20	6.03549537525454e-19
YLR014C	YLR014C	302.831939431235	4.13903953585001	0.447698199844273	9.24515563674307	2.34898604751681e-20	6.28219693164655e-19
YOR340C	YOR340C	947.361736660869	5.76559632763622	0.623802328909806	9.24266560163781	2.4043145043014e-20	6.40094093258787e-19
YDR083W	YDR083W	786.316275846216	3.88872282067777	0.420855072680189	9.24005215361356	2.46377118584591e-20	6.5295510567871e-19
YJL200C	YJL200C	591.638935242027	4.14157942741067	0.448916118639012	9.22573116769961	2.81632811742967e-20	7.4302854881917e-19
YMR049C	YMR049C	1342.98633245176	3.98981228412072	0.433465447945659	9.20445286476651	3.43416259226831e-20	9.01968175018632e-19
YLR073C	YLR073C	203.567633255727	4.52004963666283	0.491190058301376	9.20224169905633	3.50558751099083e-20	9.16617234458629e-19
YIL020C	YIL020C	451.435681304386	3.9933477721108	0.434884920230381	9.18253907262482	4.21044254219421e-20	1.09602497642807e-18
YPR184W	YPR184W	1425.35137026471	-4.14281383628579	0.452114159771594	-9.16320302460492	5.03793074742558e-20	1.30562656582618e-18
YKL099C	YKL099C	599.751040085577	4.09421256459213	0.446886679937118	9.1616348134794	5.1116964834553e-20	1.31890776667831e-18
YPR006C	YPR006C	808.425974112428	-3.91508024227634	0.428097535440144	-9.14529965291925	5.94647750290122e-20	1.52756661116195e-18
YBR053C	YBR053C	865.160520807592	-3.87411931640797	0.42449771611592	-9.1263608008436	7.08406049411305e-20	1.81184900934586e-18
YKR060W	YKR060W	444.586072921372	3.84852839364834	0.422535174642146	9.1081846544675	8.37718908003742e-20	2.13326941051214e-18
YKL109W	YKL109W	1601.99706326098	-3.68536936093471	0.405330360400464	-9.09226083457845	9.70006561027511e-20	2.45944953590395e-18
YBR072W	YBR072W	35204.9477865983	-4.17389406826563	0.459191863109156	-9.08965163277171	9.93568915903924e-20	2.50833325019366e-18
YMR031C	YMR031C	1595.11236039482	-4.03909695280838	0.445173515769499	-9.07308456080693	1.15694434530701e-19	2.9082502276666e-18
YDR021W	YDR021W	313.295158051988	4.16313895458374	0.459575122941346	9.05866907664422	1.32051907887407e-19	3.30524796793395e-18
YBR238C	YBR238C	226.083258919815	5.43418853086598	0.599998052468207	9.05701028280243	1.34074966474199e-19	3.34160458995482e-18
YML056C	YML056C	2068.20510706675	5.47879651527592	0.605284925395542	9.05159914844341	1.40889658843812e-19	3.4965708976619e-18
YGR130C	YGR130C	1615.2426623453	-3.82042814467747	0.422584082631137	-9.04063428250851	1.55765337229671e-19	3.84944126647335e-18
YLR407W	YLR407W	863.373944378334	3.88196360704763	0.430425538787304	9.01889701523011	1.89992505175199e-19	4.675571860551e-18
YMR250W	YMR250W	2924.83434971114	-4.47521707328695	0.496748797730279	-9.00901440272206	2.07916584343417e-19	5.09526123221504e-18
YOR272W	YOR272W	955.427729133359	4.03617218735533	0.448523097610712	8.99880565539671	2.28186443741938e-19	5.56870000415222e-18
YLL035W	YLL035W	158.78332795902	5.1039284719477	0.567325587819648	8.99647148221036	2.33088556552276e-19	5.66361503222269e-18
YML093W	YML093W	1093.56266352914	3.7012316694213	0.411429070209696	8.99603829047583	2.34009704250963e-19	5.66361503222269e-18
YOL032W	YOL032W	853.178069957201	-4.28956367588903	0.477338746879175	-8.98641416380727	2.55428033109721e-19	6.1565513988627e-18
YMR290C	YMR290C	1784.43675701326	4.66955852417462	0.519870212285904	8.98216211242852	2.65497273224186e-19	6.37302266095925e-18
YKL142W	YKL142W	3033.40739471447	-3.57258289898965	0.397810997562398	-8.98060365570783	2.69285223991358e-19	6.43756553843831e-18
YKL103C	YKL103C	722.108088101057	-3.8555100480185	0.429511831536845	-8.97649323005381	2.79533985662898e-19	6.65540875620973e-18
YLR023C	YLR023C	726.57506282012	4.31199828297232	0.480837672348417	8.9676798032743	3.02825886645292e-19	7.18077416227317e-18
YMR105C	YMR105C	1854.94772656443	-3.7895778696972	0.423844122667317	-8.94097067065315	3.85766761964534e-19	9.11062872913821e-18
YGR245C	YGR245C	1299.52627429279	3.83842743366733	0.429333970732874	8.94042329591373	3.87682472141221e-19	9.11910136277562e-18
YEL036C	YEL036C	933.354323717759	3.90509080712858	0.436856342325397	8.93907316611611	3.92447950073037e-19	9.19427057431111e-18
YPR124W	YPR124W	1192.02662087546	-3.92530991342737	0.440082423857977	-8.91948803366467	4.68448685825788e-19	1.09310914457436e-17
YLL026W	YLL026W	19734.7533762189	-4.45611820261973	0.500125068122214	-8.91000768937822	5.10290245177792e-19	1.18601982778029e-17
YDL201W	YDL201W	553.905023596404	3.81880958849038	0.428738100464648	8.90709172884732	5.23887098633715e-19	1.21280898683702e-17
YPR112C	YPR112C	961.20821208033	3.65752783362831	0.410907464594066	8.90109854110722	5.5296637701338e-19	1.27508821660133e-17
YBL024W	YBL024W	1100.26967127914	4.15753579151223	0.467349674737966	8.89598520389104	5.79032957004189e-19	1.32995922712688e-17
YML042W	YML042W	1496.84144391191	-4.40565018961143	0.495599936680784	-8.88952936337663	6.13682865529155e-19	1.40403927476729e-17
YLR355C	YLR355C	5866.16725271741	3.81042388641301	0.428774424055029	8.88677979058747	6.2905512496049e-19	1.43360928672902e-17
YDL126C	YDL126C	3423.73145272113	-3.50745574248791	0.394780723983271	-8.88456687322084	6.41702790642105e-19	1.45676482356233e-17
YLR409C	YLR409C	827.0686646248	4.09365477422578	0.460801396172247	8.8837725064001	6.46303897509731e-19	1.46154514583571e-17
YMR070W	YMR070W	728.461562770918	3.92256677103129	0.441671820280095	8.88117962459934	6.61550268959191e-19	1.49026920203615e-17
YOR234C	YOR234C	2392.82855797113	4.25080517638587	0.478808858101225	8.87787496923713	6.81497800933984e-19	1.52932284293883e-17
YGL227W	YGL227W	495.317240782922	-4.22129877097672	0.475812270023987	-8.87177367402466	7.19899766398342e-19	1.60933318007446e-17
YBR299W	YBR299W	3469.01049146884	-3.84540632841814	0.434105158120935	-8.85823689601694	8.12898285830128e-19	1.80357321740141e-17
YPL186C	YPL186C	1037.06611183045	-3.98414160034601	0.449767225797113	-8.85823015068517	8.12947463537598e-19	1.80357321740141e-17
YLR397C	YLR397C	384.995411888647	3.9145948187458	0.442043754351261	8.85567272518264	8.3180604629357e-19	1.83844830684583e-17
YDL148C	YDL148C	1019.61292336271	3.66483195453434	0.413872948041014	8.85496858850306	8.37073816478898e-19	1.84313584327703e-17
YPR186C	YPR186C	231.552454210639	4.14133357863669	0.468439101852572	8.84070856224138	9.51134609136163e-19	2.08644022685787e-17
YPR065W	YPR065W	1862.37628001146	3.7142736856969	0.42022685417541	8.83873471862057	9.68086785458412e-19	2.11570309792161e-17
YKL172W	YKL172W	1942.03290797285	3.60813149689586	0.408307888198905	8.83679106179347	9.85071217594326e-19	2.14481863250928e-17
YOR062C	YOR062C	2077.02962381476	4.40227144322318	0.498689391206585	8.82768216218082	1.06867231668122e-18	2.31822731807477e-17
YMR239C	YMR239C	501.462562199704	3.79947689022903	0.430961723410054	8.81627458736952	1.18331076246666e-18	2.55743584345655e-17
YJR041C	YJR041C	307.389811858571	4.32116517415759	0.490259592743659	8.81403492785298	1.20720419198614e-18	2.59948343840545e-17
YBR056W	YBR056W	1132.202050493	-3.83528402021866	0.435563520396909	-8.80533800609321	1.30458830313777e-18	2.79889146207983e-17
YCR004C	YCR004C	1316.83547114391	-3.66239616950121	0.416352023433712	-8.7963933483424	1.41283721345882e-18	3.0200684522731e-17
YOR310C	YOR310C	3258.23877148929	4.4137511137646	0.501924811351688	8.79364999287109	1.44778108019469e-18	3.08351046789101e-17
YMR244W	YMR244W	183.24486320267	6.13317194868747	0.697789026359028	8.78943594267965	1.50312723129425e-18	3.17827299411206e-17
YOR215C	YOR215C	2052.49212137295	-3.96624629662545	0.451249458703958	-8.78947602068482	1.5025911425131e-18	3.17827299411206e-17
YPL128C	YPL128C	151.133255852452	4.54616737007161	0.517376161989031	8.78696720891443	1.53651606704119e-18	3.23718510959003e-17
YMR131C	YMR131C	2519.24079100678	4.1546808268575	0.47293232508399	8.78493730814372	1.5645176703184e-18	3.2843655896254e-17
YLR074C	YLR074C	1634.84350067142	3.58527971788133	0.408357341360173	8.77976065261698	1.63822908842274e-18	3.42682420388999e-17
YOR287C	YOR287C	440.686623537089	3.69676528743781	0.421264404258467	8.7754038795304	1.70291587221176e-18	3.54945845677733e-17
YAL059W	YAL059W	835.197641195525	3.77410018108225	0.430960615949786	8.75741318673535	1.9978223504012e-18	4.14937783911342e-17
YGR191W	YGR191W	1194.97341193567	3.93435051873092	0.450984311569222	8.72391881003833	2.68735819016222e-18	5.5617868974488e-17
YKR076W	YKR076W	666.455012237918	-4.24712697665695	0.487750149052471	-8.70758724504266	3.10411280486296e-18	6.40168616129661e-17
YLR377C	YLR377C	2134.64645379002	-4.528535808324	0.521392312343416	-8.6854671638144	3.77188992518074e-18	7.75156466378372e-17
YPL183C	YPL183C	474.363296782714	3.99734051200473	0.460456434196762	8.6812567164532	3.9141955296904e-18	8.01588923685199e-17
YHR065C	YHR065C	763.083470193858	4.33011747610165	0.499185667016892	8.67436259133442	4.15873259388993e-18	8.48700237017885e-17
YBR126C	YBR126C	1915.14595405379	-3.72549101542642	0.429566426931372	-8.67267733663369	4.22076714666497e-18	8.58369207570026e-17
YOR273C	YOR273C	2861.94763034976	4.17126134370489	0.483027777223942	8.63565521568546	5.83913790392001e-18	1.1833851454415e-16
YKL043W	YKL043W	742.013705100064	3.52598461773354	0.408443961497122	8.63272553916405	5.99070628782793e-18	1.20991609406235e-16
YIL096C	YIL096C	340.53322369363	3.80044229429321	0.440512252940141	8.62732482224423	6.28036228901558e-18	1.26405779817059e-16
YJL166W	YJL166W	3195.21178452278	-3.40758072721509	0.39556054287173	-8.61456176209182	7.02096280719678e-18	1.40828010827916e-16
YHR016C	YHR016C	466.220769063166	-3.86055731444276	0.44859518475006	-8.60588219776304	7.57320126568879e-18	1.51386484003888e-16
YIR036C	YIR036C	602.926882100374	-3.88827085387701	0.452260728211758	-8.5974098817982	8.15353608588934e-18	1.62432860051204e-16
YJL011C	YJL011C	258.578817137049	3.90059277789433	0.454099581917117	8.58972994739791	8.71739745001413e-18	1.73077277507569e-16
YGR054W	YGR054W	855.414131962524	4.03201642827073	0.469867640109927	8.58117496094735	9.39089168848727e-18	1.85819096687398e-16
YBR028C	YBR028C	241.899400227889	4.05950577809293	0.473175223685501	8.57928643531662	9.54634852765978e-18	1.88259135779473e-16
YJL052W	YJL052W	31751.8688327358	-3.57097467053552	0.416395085572358	-8.57592895369316	9.82902094887511e-18	1.93183139924703e-16
YGR103W	YGR103W	2580.19521686829	3.89588896956158	0.454380866609832	8.57406034419778	9.98990417973876e-18	1.95688524350267e-16
YJL050W	YJL050W	797.910098014879	3.74632633837011	0.437365654025378	8.5656619441652	1.07456721500016e-17	2.09791339275198e-16
YDR258C	YDR258C	7196.92505421083	-4.53951569640098	0.530301981392436	-8.56024653063031	1.12626423878663e-17	2.19153808856256e-16
YMR014W	YMR014W	818.290234490126	3.71726901545855	0.434415981460075	8.55693430744602	1.15908538124603e-17	2.24793479402583e-16
YBR139W	YBR139W	922.557515241272	-4.17000869689359	0.48750906421596	-8.55370495233772	1.19199358806146e-17	2.30412753969504e-16
YOR334W	YOR334W	127.519825239575	4.46221448079726	0.521844104010736	8.55085732789166	1.22177571278548e-17	2.35392774663965e-16
YPR030W	YPR030W	1656.807400146	-4.25664278250167	0.498005373374366	-8.54738324138888	1.25910559832417e-17	2.41789557029005e-16
YPL001W	YPL001W	212.252828830253	3.96448153045752	0.464250217712639	8.53953617941317	1.34761663085914e-17	2.57940869507908e-16
YNL191W	YNL191W	482.197437364649	3.91699274011001	0.458880377127409	8.5359778612247	1.38974973282873e-17	2.65138898539996e-16
YFR049W	YFR049W	645.428023594126	-3.68806171065581	0.432761505831727	-8.52215749542628	1.56608228121821e-17	2.97809867568021e-16
YAL036C	YAL036C	766.79596617795	3.45487654562797	0.405806010094574	8.51361601279095	1.68591658175552e-17	3.19560304833077e-16
YOR374W	YOR374W	11521.8876815936	-4.61620806176771	0.543132161649856	-8.49923533849514	1.90843644963065e-17	3.60571364047958e-16
YLR222C	YLR222C	805.027663535757	3.96428380213584	0.466501719572513	8.497897512079	1.93055443547815e-17	3.63577406064165e-16
YMR251W-A	YMR251W-A	11424.2053525675	-3.31200087211796	0.390304124849149	-8.48569272332961	2.14437405732808e-17	4.02551245313159e-16
YKR057W	YKR057W	3013.56569324729	3.905751690489	0.461768816960564	8.45824045936511	2.7144195814761e-17	5.07934680150336e-16
YIL136W	YIL136W	6342.3290516742	-4.33678694347855	0.512756360044135	-8.45779259199294	2.72486199680259e-17	5.08264863543719e-16
YDR091C	YDR091C	1718.82401571869	3.43719088712513	0.406666158821959	8.45211929382584	2.86062087976776e-17	5.31893856914278e-16
YPL154C	YPL154C	3743.02963622844	-3.36095417779627	0.39816233466176	-8.44116553779856	3.14188811963252e-17	5.82342997363535e-16
YKR025W	YKR025W	755.16024099232	3.42340620679672	0.405670038561502	8.43889338965248	3.20356118945073e-17	5.91900879703878e-16
YDR060W	YDR060W	1427.33812398229	3.68746068479287	0.436995170673474	8.43821838834042	3.22211180869541e-17	5.93456253570094e-16
YDL021W	YDL021W	786.984027775683	-3.62062665639632	0.429194358174879	-8.43586731147352	3.28755607153762e-17	6.03611784043756e-16
YPR151C	YPR151C	1264.433473861	-4.70983893296642	0.558740057863727	-8.42939192685398	3.47466006423781e-17	6.35971374882527e-16
YOR178C	YOR178C	1109.22827233088	-3.57381741270078	0.424107474477789	-8.42667867879782	3.55614626080648e-17	6.48858213381419e-16
YNR012W	YNR012W	451.381336108272	3.70677892275051	0.440135888141414	8.42189656109009	3.70438060516608e-17	6.73806124362041e-16
YAL017W	YAL017W	667.632552848212	-3.96948359465919	0.472340729124845	-8.40385626285893	4.32051463666769e-17	7.83444403311538e-16
YDL073W	YDL073W	284.235924634107	3.70305879627824	0.440673303386835	8.40318387299173	4.34533501013156e-17	7.85513183775943e-16
YAL061W	YAL061W	624.240434874738	-3.78889673269865	0.45118628486932	-8.39763277333674	4.55569295789536e-17	8.21005958596711e-16
YKL166C	YKL166C	254.176740905102	3.77238421011014	0.449735312884616	8.38800979605971	4.94441023476505e-17	8.8832548297604e-16
YJL190C	YJL190C	4300.96863554725	4.93201138250289	0.588360392054913	8.38263664431472	5.17550561054031e-17	9.27001111955186e-16
YER145C	YER145C	2408.5084899502	3.76846042247957	0.449654392597475	8.38079308135003	5.25722514781277e-17	9.38767307644493e-16
YDL124W	YDL124W	2770.88974600238	-3.51605439551163	0.419784269122909	-8.37586030285988	5.48219102176537e-17	9.75963307430997e-16
YDL215C	YDL215C	2230.30320938832	-3.79995482100331	0.454149201112688	-8.36719477143907	5.90061196300126e-17	1.04726922022116e-15
YFR017C	YFR017C	517.505810976332	-4.10514447987441	0.490858083018597	-8.36320032590537	6.1039441132223e-17	1.08008461242124e-15
YIL124W	YIL124W	820.436566218229	-4.0448840368606	0.484829896749127	-8.3428931754875	7.24946493193224e-17	1.27891915982913e-15
YDL111C	YDL111C	719.782796371819	3.42796694905268	0.41104550498343	8.33962884277462	7.45240758267532e-17	1.31077330966154e-15
YCR098C	YCR098C	302.433874125019	-4.081865049927	0.489480984118209	-8.33916981939637	7.48139063020642e-17	1.31193128506344e-15
YHR148W	YHR148W	310.416825102561	3.64538702180599	0.4371718614015	8.33856737741421	7.51959796855552e-17	1.31469508363671e-15
YLR258W	YLR258W	1216.54352687959	-3.67929450773865	0.44195694632174	-8.32500662872298	8.43240232496867e-17	1.46989822670659e-15
YIL125W	YIL125W	3626.48447841692	-3.60976391029288	0.433824796500916	-8.3207874224987	8.73808435035542e-17	1.51866350267156e-15
YDR165W	YDR165W	615.216880577666	4.13851429710172	0.497589741160111	8.31712142507788	9.0125407779866e-17	1.5617293294872e-15
YGR248W	YGR248W	931.067634751016	-4.25974034325453	0.513563780922589	-8.29447188741024	1.09068667592593e-16	1.88441057843604e-15
YLR448W	YLR448W	2606.59350753062	4.47396909239647	0.53964135844513	8.29063418209333	1.12646235896903e-16	1.94049706955341e-15
YPL043W	YPL043W	1100.11264577865	3.36130628417789	0.405504818767869	8.28918949567914	1.14022763456643e-16	1.95844963508962e-15
YCR091W	YCR091W	395.761939303957	-3.98883710829925	0.481410997643834	-8.28572078291061	1.1739591065484e-16	2.01049078568831e-15
YDR234W	YDR234W	614.952007280787	3.39350212059706	0.409856629138821	8.2797297379998	1.23455142975125e-16	2.10809554637115e-15
YHR197W	YHR197W	584.705921980567	4.06984635920755	0.491849346969917	8.27457916591781	1.28910098936784e-16	2.19484432986262e-15
YGL099W	YGL099W	811.66967858862	3.46440338116632	0.418980864366156	8.26864345322156	1.35491806963145e-16	2.30021887937142e-15
YDR516C	YDR516C	1074.89600999065	-3.49665738105328	0.423236083374792	-8.26171850276021	1.4359000957556e-16	2.43065516209265e-15
YHR001W-A	YHR001W-A	2310.53045143194	-3.52566983741798	0.427361251907646	-8.24985845506624	1.5858224342027e-16	2.67670374556923e-15
YNL153C	YNL153C	385.245695190366	4.09890160026358	0.497817730040376	8.23373968607171	1.81457775371841e-16	3.05401778837033e-15
YOL153C	YOL153C	452.625642739605	-4.23746550032036	0.514749701101338	-8.23208928777238	1.8397603691392e-16	3.0875290779508e-15
YHR167W	YHR167W	88.9310493043557	4.92435086326043	0.598848304977648	8.22303548716604	1.98416093099503e-16	3.3203515922394e-15
YPL123C	YPL123C	327.355512396077	-4.18722636164061	0.509657591697006	-8.21576373992274	2.10818161667432e-16	3.51784037859303e-15
YHL032C	YHL032C	4043.73084605328	-3.46704533080839	0.42262052645125	-8.20368418903175	2.33130034063348e-16	3.87909832246884e-15
YDR148C	YDR148C	2454.73351953584	-3.45977775990106	0.421904950447766	-8.20037251572708	2.39643256761374e-16	3.97617720921068e-15
YPL146C	YPL146C	1011.22287581452	3.34109594839624	0.408064590469741	8.18766446887772	2.66344121198202e-16	4.40671615214087e-15
YJL068C	YJL068C	847.63670816974	-3.49150192905939	0.426507535846094	-8.18626081748603	2.69467416966871e-16	4.44583284838018e-15
